Most Common Surnames,,,,,,,
,,,,,,,
"Surnames occurring most often in Scotland's registers of Births, Marriages and Deaths",,,,,,,
,,,,,,,
Counting only:,,,,,,,
(a)  the surname of the CHILD for births,,,,,,,
"(b)  the surnames of BOTH PARTIES (e.g. both BRIDE and GROOM) for marriages, and ",,,,,,,
(c)  the surname of the DECEASED for deaths.,,,,,,,
,,,,,,,
"Note: the surnames from these registers may not be representative of the surnames of the population of Scotland as a whole, as ",,,,,,,
(a) they include the surnames of non-residents who were born / married / died here; ,,,,,,,
(b) they exclude the surnames of residents who were born / married / died elsewhere; and ,,,,,,,
"(c) some age-groups have very low birth, marriage and death rates; others account for most births, marriages and deaths. ",,,,,,,
,,,,,,,
Registration Year = 2019,,,,,,,
,,,,,,,
Position,Surname,Number,,,,,
1500=,GRIBBEN,14,,,,,
1500=,HALE,14,,,,,
1500=,HALLEY,14,,,,,
1500=,HAYWARD,14,,,,,
1500=,HEANEY,14,,,,,
1500=,HERBERT,14,,,,,
1500=,HOLLIS,14,,,,,
1500=,HOWARTH,14,,,,,
1500=,HULL,14,,,,,
1500=,JENKINSON,14,,,,,
1500=,KHALID,14,,,,,
1500=,KINCAID,14,,,,,
1500=,LEGGAT,14,,,,,
1500=,LENNIE,14,,,,,
1500=,LONIE,14,,,,,
1500=,MASSEY,14,,,,,
1500=,MCCAFFREY,14,,,,,
1500=,MCGEOUGH,14,,,,,
1500=,MCGONIGLE,14,,,,,
1500=,MCKIRDY,14,,,,,
1500=,MCMENEMY,14,,,,,
1500=,MCSKIMMING,14,,,,,
1500=,METHVEN,14,,,,,
1500=,MILL,14,,,,,
1500=,MILNER,14,,,,,
1500=,MIRZA,14,,,,,
1500=,MORLEY,14,,,,,
1500=,O'HAGAN,14,,,,,
1500=,OAKES,14,,,,,
1500=,OSWALD,14,,,,,
1500=,PATE,14,,,,,
1500=,PROVAN,14,,,,,
1500=,ROBBINS,14,,,,,
1500=,RODDEN,14,,,,,
1500=,SARWAR,14,,,,,
1500=,SELKIRK,14,,,,,
1500=,SHEDDEN,14,,,,,
1500=,SKELLY,14,,,,,
1500=,STABLES,14,,,,,
1500=,STEPHENS,14,,,,,
1500=,SWORD,14,,,,,
1500=,TANNER,14,,,,,
1500=,TARIQ,14,,,,,
1500=,TRAINER,14,,,,,
1500=,VASS,14,,,,,
1500=,VINCENT,14,,,,,
1500=,WESTWATER,14,,,,,
1500=,WHITEFIELD,14,,,,,
1500=,WINTERS,14,,,,,
1500=,WOODHOUSE,14,,,,,
1500=,WYATT,14,,,,,
1500=,YUILL,14,,,,,
1589=,AMIN,13,,,,,
1589=,BAIG,13,,,,,
1589=,BANNATYNE,13,,,,,
1589=,BHATTI,13,,,,,
1589=,BRASH,13,,,,,
1589=,BRECHIN,13,,,,,
1589=,BREWER,13,,,,,
1589=,BRIDGES,13,,,,,
1589=,BRITTON,13,,,,,
1589=,BROTHERSTON,13,,,,,
1589=,BRYCELAND,13,,,,,
1589=,BUTCHER,13,,,,,
1589=,CALLAN,13,,,,,
1589=,CHANDLER,13,,,,,
1589=,CHURCH,13,,,,,
1589=,COMBE,13,,,,,
1589=,CORCORAN,13,,,,,
1589=,CRUDEN,13,,,,,
1589=,DANIELS,13,,,,,
1589=,DEVANEY,13,,,,,
1589=,DORANS,13,,,,,
1589=,DUDGEON,13,,,,,
1589=,FAY,13,,,,,
1589=,FERNIE,13,,,,,
1589=,FLOOD,13,,,,,
1589=,GIBBON,13,,,,,
1589=,GILMARTIN,13,,,,,
1589=,GROOM,13,,,,,
1589=,GUILD,13,,,,,
1589=,HAIR,13,,,,,
1589=,HANNA,13,,,,,
1589=,HARROLD,13,,,,,
1589=,HEWITSON,13,,,,,
1589=,HOUGHTON,13,,,,,
1589=,JESS,13,,,,,
1589=,JUDGE,13,,,,,
1589=,KENT,13,,,,,
1589=,KILDAY,13,,,,,
1589=,LALLY,13,,,,,
1589=,LANGLANDS,13,,,,,
1589=,LETHAM,13,,,,,
1589=,LILLEY,13,,,,,
1589=,LOCHHEAD,13,,,,,
1589=,LYNAS,13,,,,,
1589=,MACBETH,13,,,,,
1589=,MACKIN,13,,,,,
1589=,MACVICAR,13,,,,,
1589=,MAINS,13,,,,,
1589=,MCBLAIN,13,,,,,
1589=,MCCLUNG,13,,,,,
1589=,MCCOWAN,13,,,,,
1589=,MCGARRITY,13,,,,,
1589=,MCGUCKIN,13,,,,,
1589=,MCLAY,13,,,,,
1589=,MUNN,13,,,,,
1589=,MURISON,13,,,,,
1589=,NEISH,13,,,,,
1589=,NICHOLL,13,,,,,
1589=,NOON,13,,,,,
1589=,PATTON,13,,,,,
1589=,PEACE,13,,,,,
1589=,POLLARD,13,,,,,
1589=,POW,13,,,,,
1589=,RAWLINSON,13,,,,,
1589=,READ,13,,,,,
1589=,REEKIE,13,,,,,
1589=,REGAN,13,,,,,
1589=,REITH,13,,,,,
1589=,SAMUEL,13,,,,,
1589=,SANDILANDS,13,,,,,
1589=,SCANLON,13,,,,,
1589=,SHEWAN,13,,,,,
1589=,SIMMONDS,13,,,,,
1589=,SINGLETON,13,,,,,
1589=,SKILLING,13,,,,,
1589=,STOUT,13,,,,,
1589=,STRICKLAND,13,,,,,
1589=,TANG,13,,,,,
1589=,TERRY,13,,,,,
1589=,TOSH,13,,,,,
1589=,WARK,13,,,,,
1670=,ABRAHAM,12,,,,,
1670=,AINSLIE,12,,,,,
1670=,APPLETON,12,,,,,
1670=,AUCHTERLONIE,12,,,,,
1670=,BAINES,12,,,,,
1670=,BEGUM,12,,,,,
1670=,BENZIE,12,,,,,
1670=,BLACKLEY,12,,,,,
1670=,BONE,12,,,,,
1670=,BOON,12,,,,,
1670=,BOWDEN,12,,,,,
1670=,BRADBURY,12,,,,,
1670=,BRESLIN,12,,,,,
1670=,BUIST,12,,,,,
1670=,BUTCHART,12,,,,,
1670=,CANAVAN,12,,,,,
1670=,CANT,12,,,,,
1670=,CAPALDI,12,,,,,
1670=,CARTY,12,,,,,
1670=,CHEUNG,12,,,,,
1670=,COIA,12,,,,,
1670=,COPE,12,,,,,
1670=,CORR,12,,,,,
1670=,DAILLY,12,,,,,
1670=,DANIEL,12,,,,,
1670=,DEAS,12,,,,,
1670=,DON,12,,,,,
1670=,DONACHIE,12,,,,,
1670=,DONAGHY,12,,,,,
1670=,DOUGAL,12,,,,,
1670=,DWYER,12,,,,,
1670=,DYSON,12,,,,,
1670=,EASSON,12,,,,,
1670=,ENGLAND,12,,,,,
1670=,FAROOQ,12,,,,,
1670=,FARR,12,,,,,
1670=,FINN,12,,,,,
1670=,FRAZER,12,,,,,
1670=,FYFFE,12,,,,,
1670=,FYVIE,12,,,,,
1670=,GEE,12,,,,,
1670=,GERRIE,12,,,,,
1670=,GILLEN,12,,,,,
1670=,GILMORE,12,,,,,
1670=,GIRDWOOD,12,,,,,
1670=,GLYNN,12,,,,,
1670=,GODDARD,12,,,,,
1670=,GOVE,12,,,,,
1670=,GREENSHIELDS,12,,,,,
1670=,GRUBB,12,,,,,
1670=,HALEY,12,,,,,
1670=,HANDLEY,12,,,,,
1670=,HANIF,12,,,,,
1670=,HANNAN,12,,,,,
1670=,HASTON,12,,,,,
1670=,HATTON,12,,,,,
1670=,HOPPER,12,,,,,
1670=,HOWIESON,12,,,,,
1670=,HUMPHRIES,12,,,,,
1670=,HUSBAND,12,,,,,
1670=,HYDE,12,,,,,
1670=,IRONS,12,,,,,
1670=,KEANE,12,,,,,
1670=,KIERNAN,12,,,,,
1670=,LAMMIE,12,,,,,
1670=,LATHAM,12,,,,,
1670=,LAUGHLIN,12,,,,,
1670=,LAVELLE,12,,,,,
1670=,LEACH,12,,,,,
1670=,LIN,12,,,,,
1670=,LIU,12,,,,,
1670=,LOCK,12,,,,,
1670=,LOUGH,12,,,,,
1670=,MABON,12,,,,,
1670=,MACCUISH,12,,,,,
1670=,MACRITCHIE,12,,,,,
1670=,MACSWEEN,12,,,,,
1670=,MACTAGGART,12,,,,,
1670=,MARLEY,12,,,,,
1670=,MASTERS,12,,,,,
1670=,MCBEAN,12,,,,,
1670=,MCBETH,12,,,,,
1670=,MCFALL,12,,,,,
1670=,MCGEACHY,12,,,,,
1670=,MCGIVERN,12,,,,,
1670=,MCLARTY,12,,,,,
1670=,MCLOUGHLIN,12,,,,,
1670=,MCROBERTS,12,,,,,
1670=,MELLOR,12,,,,,
1670=,MERCHANT,12,,,,,
1670=,MILLIKEN,12,,,,,
1670=,MULLIGAN,12,,,,,
1670=,NEAL,12,,,,,
1670=,NEESON,12,,,,,
1670=,NEWALL,12,,,,,
1670=,NOWAK,12,,,,,
1670=,O'CONNELL,12,,,,,
1670=,PARIS,12,,,,,
1670=,PARKIN,12,,,,,
1670=,PARR,12,,,,,
1670=,PETER,12,,,,,
1670=,PIKE,12,,,,,
1670=,PIRRIE,12,,,,,
1670=,PRIESTLEY,12,,,,,
1670=,PRYCE,12,,,,,
1670=,PURDON,12,,,,,
1670=,RAESIDE,12,,,,,
1670=,REA,12,,,,,
1670=,ROSIE,12,,,,,
1670=,ROWLAND,12,,,,,
1670=,SANDS,12,,,,,
1670=,SCOULAR,12,,,,,
1670=,SCRIMGEOUR,12,,,,,
1670=,SEYMOUR,12,,,,,
1670=,SHIRLEY,12,,,,,
1670=,SINGER,12,,,,,
1670=,STIRRAT,12,,,,,
1670=,STIRTON,12,,,,,
1670=,STURGEON,12,,,,,
1670=,TENNENT,12,,,,,
1670=,TULLY,12,,,,,
1670=,UDDIN,12,,,,,
1670=,VERNON,12,,,,,
1670=,WALLIS,12,,,,,
1670=,WHITTAKER,12,,,,,
1670=,WILLOUGHBY,12,,,,,
1670=,WILLOX,12,,,,,
1670=,WYNNE,12,,,,,
1670=,WYPER,12,,,,,
1670=,YOUNGSON,12,,,,,
1800=,ALDRIDGE,11,,,,,
1800=,ALLARDYCE,11,,,,,
1800=,BALLINGALL,11,,,,,
1800=,BAND,11,,,,,
1800=,BASHIR,11,,,,,
1800=,BEGBIE,11,,,,,
1800=,BERESFORD,11,,,,,
1800=,BETT,11,,,,,
1800=,BIRCH,11,,,,,
1800=,BLACKLOCK,11,,,,,
1800=,BOGLE,11,,,,,
1800=,BONAR,11,,,,,
1800=,BOWLES,11,,,,,
1800=,BRANKIN,11,,,,,
1800=,BREWSTER,11,,,,,
1800=,BROUGH,11,,,,,
1800=,BULL,11,,,,,
1800=,BUSH,11,,,,,
1800=,CASSELS,11,,,,,
1800=,CASSIE,11,,,,,
1800=,CLYDE,11,,,,,
1800=,CLYNE,11,,,,,
1800=,COATS,11,,,,,
1800=,COFFIELD,11,,,,,
1800=,COUPAR,11,,,,,
1800=,COVACI,11,,,,,
1800=,CRAMB,11,,,,,
1800=,CROCKETT,11,,,,,
1800=,CURLEY,11,,,,,
1800=,CURRY,11,,,,,
1800=,CUSACK,11,,,,,
1800=,DOOLEY,11,,,,,
1800=,DOWLING,11,,,,,
1800=,EVERETT,11,,,,,
1800=,FERGUS,11,,,,,
1800=,FERNS,11,,,,,
1800=,FRATER,11,,,,,
1800=,FULLER,11,,,,,
1800=,GANNON,11,,,,,
1800=,GILES,11,,,,,
1800=,HALBERT,11,,,,,
1800=,HAMPTON,11,,,,,
1800=,HARE,11,,,,,
1800=,HAROLD,11,,,,,
1800=,HARTE,11,,,,,
1800=,HARWOOD,11,,,,,
1800=,HAWTHORN,11,,,,,
1800=,HAXTON,11,,,,,
1800=,HEENAN,11,,,,,
1800=,HIGGINSON,11,,,,,
1800=,HIRST,11,,,,,
1800=,HORTON,11,,,,,
1800=,IMRAN,11,,,,,
1800=,JAPPY,11,,,,,
1800=,KEATING,11,,,,,
1800=,KEOGH,11,,,,,
1800=,KYDD,11,,,,,
1800=,LANCASTER,11,,,,,
1800=,LINKLATER,11,,,,,
1800=,LOCKIE,11,,,,,
1800=,LORD,11,,,,,
1800=,LOUGHRAN,11,,,,,
1800=,LOWRY,11,,,,,
1800=,LUNDIE,11,,,,,
1800=,LYTTLE,11,,,,,
1800=,MACCOLL,11,,,,,
1800=,MACNAB,11,,,,,
1800=,MAHER,11,,,,,
1800=,MAHON,11,,,,,
1800=,MALLOY,11,,,,,
1800=,MALTMAN,11,,,,,
1800=,MANDERSON,11,,,,,
1800=,MCALEESE,11,,,,,
1800=,MCALLAN,11,,,,,
1800=,MCALOON,11,,,,,
1800=,MCAUSLAN,11,,,,,
1800=,MCCALLION,11,,,,,
1800=,MCCAULEY,11,,,,,
1800=,MCCOLM,11,,,,,
1800=,MCCORQUODALE,11,,,,,
1800=,MCCRORIE,11,,,,,
1800=,MCCULLOUGH,11,,,,,
1800=,MCDONNELL,11,,,,,
1800=,MCFARLAND,11,,,,,
1800=,MCGIBBON,11,,,,,
1800=,MCGILVRAY,11,,,,,
1800=,MCGOUGAN,11,,,,,
1800=,MCGRAW,11,,,,,
1800=,MCINULTY,11,,,,,
1800=,MCKENDRY,11,,,,,
1800=,MELLIS,11,,,,,
1800=,MERRILEES,11,,,,,
1800=,METCALFE,11,,,,,
1800=,MIDDLEMISS,11,,,,,
1800=,MUDIE,11,,,,,
1800=,MYERS,11,,,,,
1800=,NAEEM,11,,,,,
1800=,NAQVI,11,,,,,
1800=,NAYLOR,11,,,,,
1800=,NEVILLE,11,,,,,
1800=,ORMISTON,11,,,,,
1800=,PACITTI,11,,,,,
1800=,PARTRIDGE,11,,,,,
1800=,PICKEN,11,,,,,
1800=,PITT,11,,,,,
1800=,PRIMROSE,11,,,,,
1800=,PURCELL,11,,,,,
1800=,RAY,11,,,,,
1800=,RENFREW,11,,,,,
1800=,ROUGH,11,,,,,
1800=,RUTHVEN,11,,,,,
1800=,SAYERS,11,,,,,
1800=,SCOTLAND,11,,,,,
1800=,SEATON,11,,,,,
1800=,SELLAR,11,,,,,
1800=,SHELDON,11,,,,,
1800=,SHERWOOD,11,,,,,
1800=,SILLARS,11,,,,,
1800=,SIVEWRIGHT,11,,,,,
1800=,SOMERS,11,,,,,
1800=,SQUIRES,11,,,,,
1800=,STOREY,11,,,,,
1800=,SWANKIE,11,,,,,
1800=,TAHIR,11,,,,,
1800=,THORNE,11,,,,,
1800=,TIMMONS,11,,,,,
1800=,TOAL,11,,,,,
1800=,TOBIN,11,,,,,
1800=,TOLLAN,11,,,,,
1800=,TOPPING,11,,,,,
1800=,TRAILL,11,,,,,
1800=,TYLER,11,,,,,
1800=,WAITE,11,,,,,
1800=,WELDON,11,,,,,
1800=,WHITESIDE,11,,,,,
1800=,WITHERS,11,,,,,
1800=,WU,11,,,,,
1800=,WYNESS,11,,,,,
1938=,ABBAS,10,,,,,
1938=,ADIE,10,,,,,
1938=,AIRLIE,10,,,,,
1938=,ALAM,10,,,,,
1938=,ASIF,10,,,,,
1938=,ATKINS,10,,,,,
1938=,AZIZ,10,,,,,
1938=,BAINBRIDGE,10,,,,,
1938=,BALD,10,,,,,
1938=,BATEMAN,10,,,,,
1938=,BAYNE,10,,,,,
1938=,BERWICK,10,,,,,
1938=,BOSWELL,10,,,,,
1938=,BRAID,10,,,,,
1938=,BROPHY,10,,,,,
1938=,BRYDON,10,,,,,
1938=,BUDD,10,,,,,
1938=,BURR,10,,,,,
1938=,CADDEN,10,,,,,
1938=,CAIRD,10,,,,,
1938=,CATHCART,10,,,,,
1938=,CHAPPELL,10,,,,,
1938=,CHARLES,10,,,,,
1938=,CLEGG,10,,,,,
1938=,CLINTON,10,,,,,
1938=,CLOW,10,,,,,
1938=,CLUBB,10,,,,,
1938=,CLUNIE,10,,,,,
1938=,COMPTON,10,,,,,
1938=,CONAGHAN,10,,,,,
1938=,CONLON,10,,,,,
1938=,COWPER,10,,,,,
1938=,CUMMINS,10,,,,,
1938=,DALL,10,,,,,
1938=,DEGNAN,10,,,,,
1938=,DENNIS,10,,,,,
1938=,DENNY,10,,,,,
1938=,DOWNES,10,,,,,
1938=,DRURY,10,,,,,
1938=,DUNCANSON,10,,,,,
1938=,EASTWOOD,10,,,,,
1938=,ELLISON,10,,,,,
1938=,EMERY,10,,,,,
1938=,FELL,10,,,,,
1938=,FERN,10,,,,,
1938=,FETTES,10,,,,,
1938=,FISH,10,,,,,
1938=,FORDE,10,,,,,
1938=,FORMAN,10,,,,,
1938=,GARLAND,10,,,,,
1938=,GEBBIE,10,,,,,
1938=,GETTY,10,,,,,
1938=,GILBERTSON,10,,,,,
1938=,GREAVES,10,,,,,
1938=,GRIMES,10,,,,,
1938=,GUPTA,10,,,,,
1938=,HACKETT,10,,,,,
1938=,HAIDER,10,,,,,
1938=,HARCUS,10,,,,,
1938=,HAUGHEY,10,,,,,
1938=,HEALEY,10,,,,,
1938=,HEEPS,10,,,,,
1938=,HEGARTY,10,,,,,
1938=,HICKS,10,,,,,
1938=,HILLS,10,,,,,
1938=,HIRD,10,,,,,
1938=,HOBSON,10,,,,,
1938=,HYNDS,10,,,,,
1938=,ISLAM,10,,,,,
1938=,IZATT,10,,,,,
1938=,JOSEPH,10,,,,,
1938=,KETTLES,10,,,,,
1938=,KILLEN,10,,,,,
1938=,LAWTON,10,,,,,
1938=,LEDINGHAM,10,,,,,
1938=,LEGGE,10,,,,,
1938=,LOPEZ,10,,,,,
1938=,LOWTHER,10,,,,,
1938=,MACNEILL,10,,,,,
1938=,MALLOCH,10,,,,,
1938=,MAUGHAN,10,,,,,
1938=,MCCLEARY,10,,,,,
1938=,MCCOMBIE,10,,,,,
1938=,MCCOY,10,,,,,
1938=,MCCRAW,10,,,,,
1938=,MCCUAIG,10,,,,,
1938=,MCDEVITT,10,,,,,
1938=,MCDONOUGH,10,,,,,
1938=,MCGAW,10,,,,,
1938=,MCGINNESS,10,,,,,
1938=,MCGONAGLE,10,,,,,
1938=,MCHARG,10,,,,,
1938=,MCIVER,10,,,,,
1938=,MCLARDY,10,,,,,
1938=,MCMONAGLE,10,,,,,
1938=,MCMURTRIE,10,,,,,
1938=,MEHMOOD,10,,,,,
1938=,MEREDITH,10,,,,,
1938=,MIAH,10,,,,,
1938=,MICHAEL,10,,,,,
1938=,MILROY,10,,,,,
1938=,MINTY,10,,,,,
1938=,MULGREW,10,,,,,
1938=,MUNIR,10,,,,,
1938=,NG,10,,,,,
1938=,NOTMAN,10,,,,,
1938=,OGSTON,10,,,,,
1938=,ORD,10,,,,,
1938=,OSMAN,10,,,,,
1938=,PARKES,10,,,,,
1938=,PEDDIE,10,,,,,
1938=,PENNY,10,,,,,
1938=,PICKERING,10,,,,,
1938=,PLUNKETT,10,,,,,
1938=,PROSSER,10,,,,,
1938=,PYPER,10,,,,,
1938=,QUAIL,10,,,,,
1938=,QUIN,10,,,,,
1938=,RAINEY,10,,,,,
1938=,RAMZAN,10,,,,,
1938=,RARITY,10,,,,,
1938=,RATCLIFFE,10,,,,,
1938=,RAZA,10,,,,,
1938=,RIGBY,10,,,,,
1938=,RUSH,10,,,,,
1938=,RUSHTON,10,,,,,
1938=,SALKELD,10,,,,,
1938=,SEIVWRIGHT,10,,,,,
1938=,SELLARS,10,,,,,
1938=,SERVICE,10,,,,,
1938=,SEWELL,10,,,,,
1938=,SHAFIQ,10,,,,,
1938=,SHEK,10,,,,,
1938=,SPEEDIE,10,,,,,
1938=,SPINK,10,,,,,
1938=,STANNERS,10,,,,,
1938=,STRATHDEE,10,,,,,
1938=,STRATHIE,10,,,,,
1938=,SWANSTON,10,,,,,
1938=,TATE,10,,,,,
1938=,TEMPLE,10,,,,,
1938=,THOW,10,,,,,
1938=,TYSON,10,,,,,
1938=,VALENTE,10,,,,,
1938=,WHEATLEY,10,,,,,
1938=,WILLS,10,,,,,
1938=,WINGATE,10,,,,,
1938=,WOOLLEY,10,,,,,
1938=,WYNN,10,,,,,
1938=,YARDLEY,10,,,,,
1938=,YOUNGER,10,,,,,
,,,,,,,
,,,,,,,
© Crown Copyright 2020,,,,,,,
